"","win_num","trans_num","winrate","return","ann_return"
"DASH",0,0,0,0,0
"DBD",4,7,0.571428571428571,0.020295243477851,0.0870166211914854
"DBI",1,3,0.333333333333333,-0.18592642320618,-0.0797583596266933
"DBX",0,1,0,-0.112403066372212,-0.066386924313685
"DCI",3,3,1,1.06172920183642,0.46287071745455
"DCOM",2,3,0.666666666666667,0.392832906032638,0.229318424459578
"DCT",0,0,0,0,0
"DD",3,5,0.6,0.144779913520532,0.0878799581661806
"DDD",2,6,0.333333333333333,0.174117530490038,0.272112309000476
"DDOG",0,0,0,0,0
"DE",6,10,0.6,0.0487231401405255,0.0796427942055881
"DEA",0,0,0,0,0
"DECK",4,5,0.8,1.79055976163208,0.444488724334733
"DEI",2,3,0.666666666666667,0.219327023108414,0.134877659061255
"DELL",1,1,1,0.485539243843303,0.310915480706676
"DFIN",2,2,1,0.2127603074609,1.27624537925333
"DFS",3,3,1,0.233629819154583,0.669023867316815
"DG",0,0,0,0,0
"DGII",4,6,0.666666666666667,0.686603625062748,0.453933045210803
"DGX",2,2,1,0.133156410003503,0.457969388524178
"DH",0,0,0,0,0
"DHC",2,3,0.666666666666667,0.108765317370588,0.351367165303519
"DHI",3,4,0.75,1.43229761390294,0.425244664047037
"DHR",4,4,1,0.514160787162,0.445528858574476
"DIN",1,2,0.5,0.068614036540255,0.236352668211028
"DIOD",7,8,0.875,0.303665318598474,0.577099405789852
"DIS",5,6,0.833333333333333,0.113787497956296,0.190711544172278
"DISCA",2,2,1,0.482225736235269,0.382586881038764
"DISCK",1,1,1,0.103751041650081,0.0329870472145293
"DISH",1,3,0.333333333333333,-0.151384240167605,-0.0291682532887108
"DKNG",0,0,0,0,0
"DKS",1,2,0.5,0.352897354027194,0.141650577369801
"DLB",2,4,0.5,0.0117899061501576,0.094420021271197
"DLR",1,1,1,0.130650629087307,0.111680280133178
"DLTR",3,4,0.75,0.247792152255684,0.162630508008461
"DLX",6,7,0.857142857142857,0.154835236868681,0.185002559190218
"DNB",0,0,0,0,0
"DNOW",0,1,0,-0.378348214285714,-0.0677278559167659
"DOC",0,1,0,0.0376523276662417,0.0131011435635636
"DOCU",0,0,0,0,0
"DORM",2,4,0.5,0.314679155444268,0.134500402112522
"DOUG",0,0,0,0,0
"DOV",5,6,0.833333333333333,0.341707762756423,0.176120904547852
"DOW",0,0,0,0,0
"DOX",3,4,0.75,0.944301201009355,0.33608745035112
"DPZ",4,5,0.8,0.0268159518017204,0.151684608007613
"DRE",3,3,1,0.219162232380646,0.112685635983799
"DRH",2,4,0.5,0.0450114108651968,0.337851556363536
"DRI",6,6,1,0.62359639141364,0.509686193401229
"DRQ",1,4,0.25,-0.00763604126319559,-0.0142460875264073
"DRVN",0,0,0,0,0
"DSEY",0,0,0,0,0
"DT",0,0,0,0,0
"DTE",4,5,0.8,0.200007275856428,0.154673223510436
"DTM",0,0,0,0,0
"DUK",4,4,1,0.261703309602843,0.254498632631036
"DV",0,0,0,0,0
"DVA",2,2,1,0.57427681093138,0.662144225825782
"DVN",2,3,0.666666666666667,0.158297476905115,0.101630520207337
"DXC",4,7,0.571428571428571,0.12095040031464,0.0747500324160233
"DXCM",1,1,1,2.9735384143256,1.3382756118728
"DXPE",3,3,1,0.896510506436169,0.416583208039002
